session_date,dte,strike_label,symbol,status,strike,expiration,sim_outcome,bars_held,entry_qqq,exit_qqq,entry_opt,exit_opt,pnl_contract
2024-11-27,2,ATM,QQQ241129P00507000,ok,507.0,2024-11-29,timeout,15.0,507.14,506.7399,1.84,2.0,15.999999999999993
2024-11-27,2,1OTM,QQQ241129P00506000,ok,506.0,2024-11-29,timeout,15.0,507.14,506.7399,1.52,1.56,4.0000000000000036
2024-11-27,2,1ITM,QQQ241129P00508000,ok,508.0,2024-11-29,timeout,15.0,507.14,506.7399,2.39,2.5,10.999999999999988
2024-11-27,3,ATM,QQQ241202P00507000,ok,507.0,2024-12-02,timeout,15.0,507.14,506.7399,2.43,2.64,20.999999999999996
2024-11-27,3,1OTM,QQQ241202P00506000,ok,506.0,2024-12-02,timeout,15.0,507.14,506.7399,2.09,2.23,14.000000000000012
2024-11-27,3,1ITM,QQQ241202P00508000,ok,508.0,2024-12-02,timeout,15.0,507.14,506.7399,3.0,2.89,-10.999999999999988
2024-11-27,5,ATM,QQQ241204P00507000,ok,507.0,2024-12-04,timeout,15.0,507.14,506.7399,3.1,3.43,33.00000000000001
2024-11-27,5,1OTM,QQQ241204P00506000,ok,506.0,2024-12-04,timeout,15.0,507.14,506.7399,2.74,2.96,21.999999999999975
2024-11-27,5,1ITM,QQQ241204P00508000,ok,508.0,2024-12-04,timeout,15.0,507.14,506.7399,3.55,3.86,31.000000000000007
2024-12-09,0,ATM,QQQ241209P00522000,ok,522.0,2024-12-09,target,7.0,522.4499,521.6463,0.76,1.17,40.99999999999999
2024-12-09,0,1OTM,QQQ241209P00521000,ok,521.0,2024-12-09,target,7.0,522.4499,521.6463,0.45,0.74,28.999999999999996
2024-12-09,0,1ITM,QQQ241209P00523000,ok,523.0,2024-12-09,target,7.0,522.4499,521.6463,1.24,1.8,56.00000000000001
2024-12-09,1,ATM,QQQ241210P00522000,ok,522.0,2024-12-10,target,7.0,522.4499,521.6463,1.57,2.0,42.99999999999999
2024-12-09,1,1OTM,QQQ241210P00521000,ok,521.0,2024-12-10,target,7.0,522.4499,521.6463,1.19,1.57,38.000000000000014
2024-12-09,1,1ITM,QQQ241210P00523000,ok,523.0,2024-12-10,target,7.0,522.4499,521.6463,2.0,2.54,54.0
2024-12-09,2,ATM,QQQ241211P00522000,ok,522.0,2024-12-11,target,7.0,522.4499,521.6463,2.23,2.78,54.999999999999986
2024-12-09,2,1OTM,QQQ241211P00521000,ok,521.0,2024-12-11,target,7.0,522.4499,521.6463,1.83,2.22,39.000000000000014
2024-12-09,2,1ITM,QQQ241211P00523000,ok,523.0,2024-12-11,target,7.0,522.4499,521.6463,2.69,3.3,60.999999999999986
2024-12-09,3,ATM,QQQ241212P00522000,ok,522.0,2024-12-12,target,7.0,522.4499,521.6463,2.71,3.24,53.00000000000003
2024-12-09,3,1OTM,QQQ241212P00521000,ok,521.0,2024-12-12,target,7.0,522.4499,521.6463,2.31,2.74,43.000000000000014
2024-12-09,3,1ITM,QQQ241212P00523000,ok,523.0,2024-12-12,target,7.0,522.4499,521.6463,3.2,3.76,55.99999999999996
2024-12-09,5,ATM,QQQ241216P00522000,ok,522.0,2024-12-16,target,7.0,522.4499,521.6463,3.49,4.04,54.999999999999986
2024-12-09,5,1OTM,QQQ241216P00521000,ok,521.0,2024-12-16,target,7.0,522.4499,521.6463,3.08,3.6,52.0
2024-12-09,5,1ITM,QQQ241216P00523000,ok,523.0,2024-12-16,target,7.0,522.4499,521.6463,4.12,4.48,36.00000000000003
2024-12-18,0,ATM,QQQ241218P00534000,ok,534.0,2024-12-18,timeout,15.0,533.944,534.84,2.14,1.68,-46.00000000000002
2024-12-18,0,1OTM,QQQ241218P00533000,ok,533.0,2024-12-18,timeout,15.0,533.944,534.84,1.71,1.3,-40.99999999999999
2024-12-18,0,1ITM,QQQ241218P00535000,ok,535.0,2024-12-18,timeout,15.0,533.944,534.84,2.63,2.15,-48.0
2024-12-18,1,ATM,QQQ241219P00534000,ok,534.0,2024-12-19,timeout,15.0,533.944,534.84,2.97,2.55,-42.000000000000036
2024-12-18,1,1OTM,QQQ241219P00533000,ok,533.0,2024-12-19,timeout,15.0,533.944,534.84,2.52,2.19,-33.00000000000001
2024-12-18,1,1ITM,QQQ241219P00535000,ok,535.0,2024-12-19,timeout,15.0,533.944,534.84,3.45,2.99,-46.0
2024-12-18,2,ATM,QQQ241220P00534000,ok,534.0,2024-12-20,timeout,15.0,533.944,534.84,3.59,3.15,-43.99999999999999
2024-12-18,2,1OTM,QQQ241220P00533000,ok,533.0,2024-12-20,timeout,15.0,533.944,534.84,3.12,2.8,-32.00000000000003
2024-12-18,2,1ITM,QQQ241220P00535000,ok,535.0,2024-12-20,timeout,15.0,533.944,534.84,4.03,3.73,-30.00000000000003
2024-12-18,3,ATM,QQQ241223P00534000,ok,534.0,2024-12-23,timeout,15.0,533.944,534.84,4.37,3.93,-43.99999999999999
2024-12-18,3,1OTM,QQQ241223P00533000,ok,533.0,2024-12-23,timeout,15.0,533.944,534.84,3.8,3.56,-23.99999999999998
2024-12-18,3,1ITM,QQQ241223P00535000,ok,535.0,2024-12-23,timeout,15.0,533.944,534.84,4.89,4.48,-40.99999999999993
2024-12-18,5,ATM,QQQ241225P00534000,no_bars,,,,,,,,,
2024-12-18,5,1OTM,QQQ241225P00533000,no_bars,,,,,,,,,
2024-12-18,5,1ITM,QQQ241225P00535000,no_bars,,,,,,,,,
2025-01-07,0,ATM,QQQ250107P00522000,ok,522.0,2025-01-07,target,7.0,521.51,520.88,2.02,2.42,39.99999999999999
2025-01-07,0,1OTM,QQQ250107P00521000,ok,521.0,2025-01-07,target,7.0,521.51,520.88,1.58,1.89,30.999999999999982
2025-01-07,0,1ITM,QQQ250107P00523000,ok,523.0,2025-01-07,target,7.0,521.51,520.88,2.61,3.09,48.0
2025-01-07,1,ATM,QQQ250108P00522000,ok,522.0,2025-01-08,target,7.0,521.51,520.88,3.14,3.6,46.0
2025-01-07,1,1OTM,QQQ250108P00521000,ok,521.0,2025-01-08,target,7.0,521.51,520.88,2.7,3.06,35.999999999999986
2025-01-07,1,1ITM,QQQ250108P00523000,ok,523.0,2025-01-08,target,7.0,521.51,520.88,3.55,4.16,61.00000000000003
2025-01-07,2,ATM,QQQ250109P00522000,ok,522.0,2025-01-09,target,7.0,521.51,520.88,3.37,3.97,60.00000000000001
2025-01-07,2,1OTM,QQQ250109P00521000,ok,521.0,2025-01-09,target,7.0,521.51,520.88,2.94,3.37,43.000000000000014
2025-01-07,2,1ITM,QQQ250109P00523000,ok,523.0,2025-01-09,target,7.0,521.51,520.88,3.69,4.7,101.00000000000003
2025-01-07,3,ATM,QQQ250110P00522000,ok,522.0,2025-01-10,target,7.0,521.51,520.88,4.06,4.6,54.0
2025-01-07,3,1OTM,QQQ250110P00521000,ok,521.0,2025-01-10,target,7.0,521.51,520.88,3.77,4.1,32.999999999999964
2025-01-07,3,1ITM,QQQ250110P00523000,ok,523.0,2025-01-10,target,7.0,521.51,520.88,4.63,5.01,37.999999999999986
2025-01-07,5,ATM,QQQ250114P00522000,ok,522.0,2025-01-14,target,7.0,521.51,520.88,4.94,5.95,100.99999999999997
2025-01-07,5,1OTM,QQQ250114P00521000,ok,521.0,2025-01-14,target,7.0,521.51,520.88,4.48,5.15,67.0
2025-01-07,5,1ITM,QQQ250114P00523000,ok,523.0,2025-01-14,target,7.0,521.51,520.88,6.3,6.3,0.0
2025-01-08,0,ATM,QQQ250108P00514000,ok,514.0,2025-01-08,target,2.0,513.67,512.38,2.2,3.03,82.99999999999996
2025-01-08,0,1OTM,QQQ250108P00513000,ok,513.0,2025-01-08,target,2.0,513.67,512.38,1.78,2.43,65.00000000000001
2025-01-08,0,1ITM,QQQ250108P00515000,ok,515.0,2025-01-08,target,2.0,513.67,512.38,2.75,3.65,89.99999999999999
2025-01-08,1,ATM,QQQ250109P00514000,ok,514.0,2025-01-09,target,2.0,513.67,512.38,2.8,3.51,71.0
2025-01-08,1,1OTM,QQQ250109P00513000,ok,513.0,2025-01-09,target,2.0,513.67,512.38,2.32,2.99,67.00000000000004
2025-01-08,1,1ITM,QQQ250109P00515000,ok,515.0,2025-01-09,target,2.0,513.67,512.38,3.19,4.0,81.0
2025-01-08,2,ATM,QQQ250110P00514000,ok,514.0,2025-01-10,target,2.0,513.67,512.38,4.1,4.85,75.0
2025-01-08,2,1OTM,QQQ250110P00513000,ok,513.0,2025-01-10,target,2.0,513.67,512.38,3.65,4.3,64.99999999999999
2025-01-08,2,1ITM,QQQ250110P00515000,ok,515.0,2025-01-10,target,2.0,513.67,512.38,4.57,5.3,72.99999999999996
2025-01-08,3,ATM,QQQ250113P00514000,ok,514.0,2025-01-13,target,2.0,513.67,512.38,5.0,5.41,41.000000000000014
2025-01-08,3,1OTM,QQQ250113P00513000,ok,513.0,2025-01-13,target,2.0,513.67,512.38,4.29,4.82,53.00000000000003
2025-01-08,3,1ITM,QQQ250113P00515000,ok,515.0,2025-01-13,target,2.0,513.67,512.38,5.25,6.0,75.0
2025-01-08,5,ATM,QQQ250115P00514000,ok,514.0,2025-01-15,target,2.0,513.67,512.38,6.08,6.8,71.99999999999997
2025-01-08,5,1OTM,QQQ250115P00513000,ok,513.0,2025-01-15,target,2.0,513.67,512.38,5.74,6.3,55.99999999999996
2025-01-08,5,1ITM,QQQ250115P00515000,ok,515.0,2025-01-15,target,2.0,513.67,512.38,6.55,7.01,46.0
2025-01-10,0,ATM,QQQ250110P00511000,ok,511.0,2025-01-10,target,1.0,510.69,510.19,2.73,3.02,29.000000000000004
2025-01-10,0,1OTM,QQQ250110P00510000,ok,510.0,2025-01-10,target,1.0,510.69,510.19,2.29,2.5,20.999999999999996
2025-01-10,0,1ITM,QQQ250110P00512000,ok,512.0,2025-01-10,target,1.0,510.69,510.19,3.21,3.5,29.000000000000004
2025-01-10,1,ATM,QQQ250113P00511000,ok,511.0,2025-01-13,target,1.0,510.69,510.19,3.89,4.14,24.999999999999957
2025-01-10,1,1OTM,QQQ250113P00510000,ok,510.0,2025-01-13,target,1.0,510.69,510.19,3.42,3.63,20.999999999999996
2025-01-10,1,1ITM,QQQ250113P00512000,ok,512.0,2025-01-13,target,1.0,510.69,510.19,4.31,4.6,29.000000000000004
2025-01-10,2,ATM,QQQ250114P00511000,ok,511.0,2025-01-14,target,1.0,510.69,510.19,4.5,5.08,58.00000000000001
2025-01-10,2,1OTM,QQQ250114P00510000,ok,510.0,2025-01-14,target,1.0,510.69,510.19,4.2,4.6,39.99999999999994
2025-01-10,2,1ITM,QQQ250114P00512000,ok,512.0,2025-01-14,target,1.0,510.69,510.19,4.94,5.02,7.999999999999918
2025-01-10,3,ATM,QQQ250115P00511000,ok,511.0,2025-01-15,target,1.0,510.69,510.19,5.4,5.84,43.99999999999995
2025-01-10,3,1OTM,QQQ250115P00510000,ok,510.0,2025-01-15,target,1.0,510.69,510.19,5.07,5.39,31.99999999999994
2025-01-10,3,1ITM,QQQ250115P00512000,ok,512.0,2025-01-15,target,1.0,510.69,510.19,6.05,6.39,33.999999999999986
2025-01-10,5,ATM,QQQ250117P00511000,ok,511.0,2025-01-17,target,1.0,510.69,510.19,6.28,6.75,46.99999999999997
2025-01-10,5,1OTM,QQQ250117P00510000,ok,510.0,2025-01-17,target,1.0,510.69,510.19,6.15,6.41,25.99999999999998
2025-01-10,5,1ITM,QQQ250117P00512000,ok,512.0,2025-01-17,target,1.0,510.69,510.19,6.9,7.38,47.99999999999996
2025-02-07,0,ATM,QQQ250207P00526000,ok,526.0,2025-02-07,stop,12.0,525.9308,527.3,1.81,1.08,-73.0
2025-02-07,0,1OTM,QQQ250207P00525000,ok,525.0,2025-02-07,stop,12.0,525.9308,527.3,1.38,0.77,-60.999999999999986
2025-02-07,0,1ITM,QQQ250207P00527000,ok,527.0,2025-02-07,stop,12.0,525.9308,527.3,2.35,1.46,-89.00000000000001
2025-02-07,1,ATM,QQQ250210P00526000,ok,526.0,2025-02-10,stop,12.0,525.9308,527.3,2.86,2.09,-77.0
2025-02-07,1,1OTM,QQQ250210P00525000,ok,525.0,2025-02-10,stop,12.0,525.9308,527.3,2.44,1.72,-72.0
2025-02-07,1,1ITM,QQQ250210P00527000,ok,527.0,2025-02-10,stop,12.0,525.9308,527.3,3.32,2.54,-77.99999999999999
2025-02-07,2,ATM,QQQ250211P00526000,ok,526.0,2025-02-11,stop,12.0,525.9308,527.3,3.56,2.76,-80.00000000000003
2025-02-07,2,1OTM,QQQ250211P00525000,ok,525.0,2025-02-11,stop,12.0,525.9308,527.3,3.03,2.37,-65.99999999999997
2025-02-07,2,1ITM,QQQ250211P00527000,ok,527.0,2025-02-11,stop,12.0,525.9308,527.3,4.07,3.19,-88.00000000000003
2025-02-07,3,ATM,QQQ250212P00526000,ok,526.0,2025-02-12,stop,12.0,525.9308,527.3,4.28,3.46,-82.00000000000003
2025-02-07,3,1OTM,QQQ250212P00525000,ok,525.0,2025-02-12,stop,12.0,525.9308,527.3,3.83,3.09,-74.00000000000003
2025-02-07,3,1ITM,QQQ250212P00527000,ok,527.0,2025-02-12,stop,12.0,525.9308,527.3,4.72,4.09,-62.999999999999986
2025-02-07,5,ATM,QQQ250214P00526000,ok,526.0,2025-02-14,stop,12.0,525.9308,527.3,4.99,4.16,-83.0
2025-02-07,5,1OTM,QQQ250214P00525000,ok,525.0,2025-02-14,stop,12.0,525.9308,527.3,4.54,3.84,-70.00000000000001
2025-02-07,5,1ITM,QQQ250214P00527000,ok,527.0,2025-02-14,stop,12.0,525.9308,527.3,5.44,4.66,-78.00000000000003
2025-02-20,0,ATM,QQQ250220P00536000,ok,536.0,2025-02-20,target,2.0,536.4199,535.14,1.22,2.06,84.00000000000001
2025-02-20,0,1OTM,QQQ250220P00535000,ok,535.0,2025-02-20,target,2.0,536.4199,535.14,0.87,1.56,69.0
2025-02-20,0,1ITM,QQQ250220P00537000,ok,537.0,2025-02-20,target,2.0,536.4199,535.14,1.7,2.67,97.0
2025-02-20,1,ATM,QQQ250221P00536000,ok,536.0,2025-02-21,target,2.0,536.4199,535.14,2.1,2.92,81.99999999999999
2025-02-20,1,1OTM,QQQ250221P00535000,ok,535.0,2025-02-21,target,2.0,536.4199,535.14,1.73,2.39,66.00000000000001
2025-02-20,1,1ITM,QQQ250221P00537000,ok,537.0,2025-02-21,target,2.0,536.4199,535.14,2.55,3.48,93.00000000000001
2025-02-20,2,ATM,QQQ250224P00536000,ok,536.0,2025-02-24,target,2.0,536.4199,535.14,2.68,3.55,86.99999999999997
2025-02-20,2,1OTM,QQQ250224P00535000,ok,535.0,2025-02-24,target,2.0,536.4199,535.14,2.31,3.1,79.0
2025-02-20,2,1ITM,QQQ250224P00537000,ok,537.0,2025-02-24,target,2.0,536.4199,535.14,3.15,4.08,93.00000000000001
2025-02-20,3,ATM,QQQ250225P00536000,ok,536.0,2025-02-25,target,2.0,536.4199,535.14,3.15,4.0,85.00000000000001
2025-02-20,3,1OTM,QQQ250225P00535000,ok,535.0,2025-02-25,target,2.0,536.4199,535.14,2.65,3.56,91.00000000000001
2025-02-20,3,1ITM,QQQ250225P00537000,ok,537.0,2025-02-25,target,2.0,536.4199,535.14,3.58,4.4,82.00000000000003
2025-02-20,5,ATM,QQQ250227P00536000,ok,536.0,2025-02-27,target,2.0,536.4199,535.14,4.89,5.51,62.000000000000014
2025-02-20,5,1OTM,QQQ250227P00535000,ok,535.0,2025-02-27,target,2.0,536.4199,535.14,4.32,5.15,83.0
2025-02-20,5,1ITM,QQQ250227P00537000,ok,537.0,2025-02-27,target,2.0,536.4199,535.14,5.18,5.96,78.00000000000003
2025-02-21,0,ATM,QQQ250221P00532000,ok,532.0,2025-02-21,stop,15.0,532.48,534.049,1.16,0.55,-60.999999999999986
2025-02-21,0,1OTM,QQQ250221P00531000,ok,531.0,2025-02-21,stop,15.0,532.48,534.049,0.8,0.35,-45.00000000000001
2025-02-21,0,1ITM,QQQ250221P00533000,ok,533.0,2025-02-21,stop,15.0,532.48,534.049,1.66,0.82,-84.0
2025-02-21,1,ATM,QQQ250224P00532000,ok,532.0,2025-02-24,stop,15.0,532.48,534.049,2.4,1.71,-69.0
2025-02-21,1,1OTM,QQQ250224P00531000,ok,531.0,2025-02-24,stop,15.0,532.48,534.049,2.0,1.36,-63.99999999999999
2025-02-21,1,1ITM,QQQ250224P00533000,ok,533.0,2025-02-24,stop,15.0,532.48,534.049,2.85,2.09,-76.00000000000003
2025-02-21,2,ATM,QQQ250225P00532000,ok,532.0,2025-02-25,stop,15.0,532.48,534.049,3.03,2.37,-65.99999999999997
2025-02-21,2,1OTM,QQQ250225P00531000,ok,531.0,2025-02-25,stop,15.0,532.48,534.049,2.64,2.09,-55.00000000000003
2025-02-21,2,1ITM,QQQ250225P00533000,ok,533.0,2025-02-25,stop,15.0,532.48,534.049,3.44,2.95,-48.99999999999998
2025-02-21,3,ATM,QQQ250226P00532000,ok,532.0,2025-02-26,stop,15.0,532.48,534.049,3.97,3.49,-48.0
2025-02-21,3,1OTM,QQQ250226P00531000,ok,531.0,2025-02-26,stop,15.0,532.48,534.049,3.54,2.78,-76.00000000000003
2025-02-21,3,1ITM,QQQ250226P00533000,ok,533.0,2025-02-26,stop,15.0,532.48,534.049,4.38,3.54,-83.99999999999999
2025-02-21,5,ATM,QQQ250228P00532000,ok,532.0,2025-02-28,stop,15.0,532.48,534.049,5.0,4.42,-58.00000000000001
2025-02-21,5,1OTM,QQQ250228P00531000,ok,531.0,2025-02-28,stop,15.0,532.48,534.049,4.6,4.06,-54.0
2025-02-21,5,1ITM,QQQ250228P00533000,ok,533.0,2025-02-28,stop,15.0,532.48,534.049,5.45,4.7,-75.0
2025-02-24,0,ATM,QQQ250224P00526000,ok,526.0,2025-02-24,target,2.0,525.71,524.4899,1.86,2.64,78.0
2025-02-24,0,1OTM,QQQ250224P00525000,ok,525.0,2025-02-24,target,2.0,525.71,524.4899,1.43,2.04,61.00000000000001
2025-02-24,0,1ITM,QQQ250224P00527000,ok,527.0,2025-02-24,target,2.0,525.71,524.4899,2.42,3.24,82.00000000000003
2025-02-24,1,ATM,QQQ250225P00526000,ok,526.0,2025-02-25,target,2.0,525.71,524.4899,3.05,3.78,73.0
2025-02-24,1,1OTM,QQQ250225P00525000,ok,525.0,2025-02-25,target,2.0,525.71,524.4899,2.63,3.26,62.999999999999986
2025-02-24,1,1ITM,QQQ250225P00527000,ok,527.0,2025-02-25,target,2.0,525.71,524.4899,3.55,4.38,83.0
2025-02-24,2,ATM,QQQ250226P00526000,ok,526.0,2025-02-26,target,2.0,525.71,524.4899,4.3,5.11,81.00000000000006
2025-02-24,2,1OTM,QQQ250226P00525000,ok,525.0,2025-02-26,target,2.0,525.71,524.4899,3.94,4.62,68.00000000000001
2025-02-24,2,1ITM,QQQ250226P00527000,ok,527.0,2025-02-26,target,2.0,525.71,524.4899,4.67,5.5,83.0
2025-02-24,3,ATM,QQQ250227P00526000,ok,526.0,2025-02-27,target,2.0,525.71,524.4899,5.03,6.05,101.99999999999996
2025-02-24,3,1OTM,QQQ250227P00525000,ok,525.0,2025-02-27,target,2.0,525.71,524.4899,4.56,5.34,78.00000000000003
2025-02-24,3,1ITM,QQQ250227P00527000,ok,527.0,2025-02-27,target,2.0,525.71,524.4899,5.49,6.33,83.99999999999999
2025-02-24,5,ATM,QQQ250303P00526000,ok,526.0,2025-03-03,target,2.0,525.71,524.4899,5.91,6.76,84.99999999999997
2025-02-24,5,1OTM,QQQ250303P00525000,ok,525.0,2025-03-03,target,2.0,525.71,524.4899,6.08,6.34,25.99999999999998
2025-02-24,5,1ITM,QQQ250303P00527000,ok,527.0,2025-03-03,target,2.0,525.71,524.4899,6.35,7.26,91.00000000000001
2025-02-27,0,ATM,QQQ250227P00511000,ok,511.0,2025-02-27,target,2.0,511.26,510.4,2.44,2.92,48.0
2025-02-27,0,1OTM,QQQ250227P00510000,ok,510.0,2025-02-27,target,2.0,511.26,510.4,2.03,2.47,44.00000000000004
2025-02-27,0,1ITM,QQQ250227P00512000,ok,512.0,2025-02-27,target,2.0,511.26,510.4,2.92,3.44,52.0
2025-02-27,1,ATM,QQQ250228P00511000,ok,511.0,2025-02-28,target,2.0,511.26,510.4,3.8,4.35,54.999999999999986
2025-02-27,1,1OTM,QQQ250228P00510000,ok,510.0,2025-02-28,target,2.0,511.26,510.4,3.39,3.85,46.0
2025-02-27,1,1ITM,QQQ250228P00512000,ok,512.0,2025-02-28,target,2.0,511.26,510.4,4.19,4.8,60.99999999999994
2025-02-27,2,ATM,QQQ250303P00511000,ok,511.0,2025-03-03,target,2.0,511.26,510.4,4.77,5.31,54.0
2025-02-27,2,1OTM,QQQ250303P00510000,ok,510.0,2025-03-03,target,2.0,511.26,510.4,4.29,4.92,62.999999999999986
2025-02-27,2,1ITM,QQQ250303P00512000,ok,512.0,2025-03-03,target,2.0,511.26,510.4,5.18,5.71,53.00000000000003
2025-02-27,3,ATM,QQQ250304P00511000,ok,511.0,2025-03-04,target,2.0,511.26,510.4,5.7,5.77,6.99999999999994
2025-02-27,3,1OTM,QQQ250304P00510000,ok,510.0,2025-03-04,target,2.0,511.26,510.4,5.42,5.52,9.999999999999964
2025-02-27,3,1ITM,QQQ250304P00512000,ok,512.0,2025-03-04,target,2.0,511.26,510.4,5.87,6.31,43.99999999999995
2025-02-27,5,ATM,QQQ250306P00511000,ok,511.0,2025-03-06,target,2.0,511.26,510.4,6.65,7.02,36.99999999999992
2025-02-27,5,1OTM,QQQ250306P00510000,ok,510.0,2025-03-06,target,2.0,511.26,510.4,6.23,6.62,38.99999999999997
2025-02-27,5,1ITM,QQQ250306P00512000,ok,512.0,2025-03-06,target,2.0,511.26,510.4,6.99,7.53,54.0
2025-03-04,0,ATM,QQQ250304P00494000,ok,494.0,2025-03-04,target,2.0,494.03,492.47,3.3,4.24,94.00000000000004
2025-03-04,0,1OTM,QQQ250304P00493000,ok,493.0,2025-03-04,target,2.0,494.03,492.47,2.86,3.77,91.00000000000001
2025-03-04,0,1ITM,QQQ250304P00495000,ok,495.0,2025-03-04,target,2.0,494.03,492.47,3.8,4.76,96.0
2025-03-04,1,ATM,QQQ250305P00494000,ok,494.0,2025-03-05,target,2.0,494.03,492.47,5.0,5.86,86.00000000000003
2025-03-04,1,1OTM,QQQ250305P00493000,ok,493.0,2025-03-05,target,2.0,494.03,492.47,4.5,5.4,90.00000000000003
2025-03-04,1,1ITM,QQQ250305P00495000,ok,495.0,2025-03-05,target,2.0,494.03,492.47,5.58,6.38,79.99999999999999
2025-03-04,2,ATM,QQQ250306P00494000,ok,494.0,2025-03-06,target,2.0,494.03,492.47,6.1,6.94,84.00000000000007
2025-03-04,2,1OTM,QQQ250306P00493000,ok,493.0,2025-03-06,target,2.0,494.03,492.47,5.7,6.27,56.99999999999994
2025-03-04,2,1ITM,QQQ250306P00495000,ok,495.0,2025-03-06,target,2.0,494.03,492.47,6.47,7.38,91.00000000000001
2025-03-04,3,ATM,QQQ250307P00494000,ok,494.0,2025-03-07,target,2.0,494.03,492.47,7.25,8.05,80.00000000000007
2025-03-04,3,1OTM,QQQ250307P00493000,ok,493.0,2025-03-07,target,2.0,494.03,492.47,6.7,7.59,88.99999999999997
2025-03-04,3,1ITM,QQQ250307P00495000,ok,495.0,2025-03-07,target,2.0,494.03,492.47,7.7,8.51,80.99999999999996
2025-03-04,5,ATM,QQQ250311P00494000,ok,494.0,2025-03-11,target,2.0,494.03,492.47,8.52,8.98,46.000000000000085
2025-03-04,5,1OTM,QQQ250311P00493000,ok,493.0,2025-03-11,target,2.0,494.03,492.47,8.09,8.74,65.00000000000003
2025-03-04,5,1ITM,QQQ250311P00495000,ok,495.0,2025-03-11,target,2.0,494.03,492.47,9.34,9.34,0.0
2025-03-07,0,ATM,QQQ250307P00486000,ok,486.0,2025-03-07,target,1.0,485.96,485.24,2.97,3.34,36.999999999999964
2025-03-07,0,1OTM,QQQ250307P00485000,ok,485.0,2025-03-07,target,1.0,485.96,485.24,2.48,2.83,35.00000000000001
2025-03-07,0,1ITM,QQQ250307P00487000,ok,487.0,2025-03-07,target,1.0,485.96,485.24,3.46,3.9,43.99999999999999
2025-03-07,1,ATM,QQQ250310P00486000,ok,486.0,2025-03-10,target,1.0,485.96,485.24,4.97,5.35,37.999999999999986
2025-03-07,1,1OTM,QQQ250310P00485000,ok,485.0,2025-03-10,target,1.0,485.96,485.24,4.53,4.86,33.00000000000001
2025-03-07,1,1ITM,QQQ250310P00487000,ok,487.0,2025-03-10,target,1.0,485.96,485.24,5.46,5.87,41.000000000000014
2025-03-07,2,ATM,QQQ250311P00486000,ok,486.0,2025-03-11,target,1.0,485.96,485.24,6.19,6.57,37.999999999999986
2025-03-07,2,1OTM,QQQ250311P00485000,ok,485.0,2025-03-11,target,1.0,485.96,485.24,5.7,6.05,34.999999999999964
2025-03-07,2,1ITM,QQQ250311P00487000,ok,487.0,2025-03-11,target,1.0,485.96,485.24,6.68,7.34,66.00000000000001
2025-03-07,3,ATM,QQQ250312P00486000,ok,486.0,2025-03-12,target,1.0,485.96,485.24,7.35,8.02,67.0
2025-03-07,3,1OTM,QQQ250312P00485000,ok,485.0,2025-03-12,target,1.0,485.96,485.24,6.85,7.5,65.00000000000003
2025-03-07,3,1ITM,QQQ250312P00487000,ok,487.0,2025-03-12,target,1.0,485.96,485.24,7.79,8.19,39.99999999999994
2025-03-07,5,ATM,QQQ250314P00486000,ok,486.0,2025-03-14,target,1.0,485.96,485.24,8.67,9.0,33.00000000000001
2025-03-07,5,1OTM,QQQ250314P00485000,ok,485.0,2025-03-14,target,1.0,485.96,485.24,8.21,8.48,26.999999999999957
2025-03-07,5,1ITM,QQQ250314P00487000,ok,487.0,2025-03-14,target,1.0,485.96,485.24,9.15,9.67,51.99999999999996
2025-03-10,0,ATM,QQQ250310P00481000,ok,481.0,2025-03-10,target,8.0,480.6805,479.4495,3.2,3.85,64.99999999999999
2025-03-10,0,1OTM,QQQ250310P00480000,ok,480.0,2025-03-10,target,8.0,480.6805,479.4495,2.68,3.29,60.999999999999986
2025-03-10,0,1ITM,QQQ250310P00482000,ok,482.0,2025-03-10,target,8.0,480.6805,479.4495,3.73,4.41,68.00000000000001
2025-03-10,1,ATM,QQQ250311P00481000,ok,481.0,2025-03-11,target,8.0,480.6805,479.4495,5.05,5.66,61.00000000000003
2025-03-10,1,1OTM,QQQ250311P00480000,ok,480.0,2025-03-11,target,8.0,480.6805,479.4495,4.55,5.16,61.00000000000003
2025-03-10,1,1ITM,QQQ250311P00482000,ok,482.0,2025-03-11,target,8.0,480.6805,479.4495,5.48,6.12,63.99999999999997
2025-03-10,2,ATM,QQQ250312P00481000,ok,481.0,2025-03-12,target,8.0,480.6805,479.4495,6.61,7.21,59.999999999999964
2025-03-10,2,1OTM,QQQ250312P00480000,ok,480.0,2025-03-12,target,8.0,480.6805,479.4495,6.16,6.8,63.99999999999997
2025-03-10,2,1ITM,QQQ250312P00482000,ok,482.0,2025-03-12,target,8.0,480.6805,479.4495,7.07,7.62,54.999999999999986
2025-03-10,3,ATM,QQQ250313P00481000,ok,481.0,2025-03-13,target,8.0,480.6805,479.4495,7.84,8.14,30.00000000000007
2025-03-10,3,1OTM,QQQ250313P00480000,ok,480.0,2025-03-13,target,8.0,480.6805,479.4495,7.15,7.77,61.99999999999992
2025-03-10,3,1ITM,QQQ250313P00482000,ok,482.0,2025-03-13,target,8.0,480.6805,479.4495,8.35,8.73,38.00000000000008
2025-03-10,5,ATM,QQQ250317P00481000,ok,481.0,2025-03-17,target,8.0,480.6805,479.4495,9.0,10.0,100.0
2025-03-10,5,1OTM,QQQ250317P00480000,ok,480.0,2025-03-17,target,8.0,480.6805,479.4495,8.78,9.17,39.00000000000006
